114	Q0	18:7-8	0	0.6674819588661194	SimCSE_bmbiencd
114	Q0	75:1-15	1	0.6659638285636902	SimCSE_bmbiencd
114	Q0	99:1-8	2	0.664327085018158	SimCSE_bmbiencd
114	Q0	29:38-40	3	0.6619226932525635	SimCSE_bmbiencd
114	Q0	84:1-5	4	0.6604939699172974	SimCSE_bmbiencd
114	Q0	28:1-6	5	0.619842529296875	SimCSE_bmbiencd
114	Q0	45:36-37	6	0.6163679957389832	SimCSE_bmbiencd
114	Q0	28:81-84	7	0.602569043636322	SimCSE_bmbiencd
114	Q0	14:13-18	8	0.6010321378707886	SimCSE_bmbiencd
114	Q0	88:17-20	9	0.5857158899307251	SimCSE_bmbiencd
124	Q0	33:49-52	0	0.6618958711624146	SimCSE_bmbiencd
124	Q0	9:36-37	1	0.5574790239334106	SimCSE_bmbiencd
124	Q0	2:183-186	2	0.4876943826675415	SimCSE_bmbiencd
124	Q0	9:42-49	3	0.4834597110748291	SimCSE_bmbiencd
124	Q0	65:1-3	4	0.4639948904514313	SimCSE_bmbiencd
126	Q0	36:77-83	0	0.7583597302436829	SimCSE_bmbiencd
126	Q0	16:65-69	1	0.6722452640533447	SimCSE_bmbiencd
126	Q0	24:35-38	2	0.6283668279647827	SimCSE_bmbiencd
126	Q0	4:64-65	3	0.5562043786048889	SimCSE_bmbiencd
126	Q0	44:40-50	4	0.5217329263687134	SimCSE_bmbiencd
126	Q0	20:115-122	5	0.5078735947608948	SimCSE_bmbiencd
126	Q0	27:59-66	6	0.5066187381744385	SimCSE_bmbiencd
126	Q0	56:41-56	7	0.5011442303657532	SimCSE_bmbiencd
126	Q0	31:27-28	8	0.4978766143321991	SimCSE_bmbiencd
126	Q0	37:139-148	9	0.458217591047287	SimCSE_bmbiencd
135	Q0	31:12-13	0	0.7362901568412781	SimCSE_bmbiencd
156	Q0	2:83-86	0	0.6518579125404358	SimCSE_bmbiencd
156	Q0	33:32-34	1	0.6412187218666077	SimCSE_bmbiencd
156	Q0	58:1-4	2	0.6402513980865479	SimCSE_bmbiencd
156	Q0	7:141-141	3	0.6313807964324951	SimCSE_bmbiencd
156	Q0	4:1-1	4	0.6310602426528931	SimCSE_bmbiencd
156	Q0	4:127-127	5	0.6230514049530029	SimCSE_bmbiencd
156	Q0	14:35-41	6	0.5908553600311279	SimCSE_bmbiencd
156	Q0	6:145-147	7	0.5904256701469421	SimCSE_bmbiencd
156	Q0	3:59-61	8	0.5766267776489258	SimCSE_bmbiencd
156	Q0	2:222-223	9	0.5479145646095276	SimCSE_bmbiencd
