101	Q0	7:85-93	1	0.9076765775680542	SimCSE_bitrain10
101	Q0	29:36-37	2	0.8860333561897278	SimCSE_bitrain10
101	Q0	11:84-88	3	0.8640268445014954	SimCSE_bitrain10
101	Q0	26:176-191	4	0.8511866927146912	SimCSE_bitrain10
101	Q0	11:89-95	5	0.6870044469833374	SimCSE_bitrain10
101	Q0	61:10-14	6	0.6086939573287964	SimCSE_bitrain10
101	Q0	98:6-8	7	0.5990233421325684	SimCSE_bitrain10
101	Q0	20:80-82	8	0.5785826444625854	SimCSE_bitrain10
101	Q0	72:14-17	9	0.5573599338531494	SimCSE_bitrain10
101	Q0	2:261-264	10	0.5571414828300476	SimCSE_bitrain10
102	Q0	11:96-99	1	0.8472967743873596	SimCSE_bitrain10
102	Q0	17:101-104	2	0.8409519195556641	SimCSE_bitrain10
102	Q0	23:45-50	3	0.8394986987113953	SimCSE_bitrain10
102	Q0	40:23-27	4	0.8367481231689453	SimCSE_bitrain10
102	Q0	10:74-78	5	0.8325586318969727	SimCSE_bitrain10
102	Q0	43:46-56	6	0.8164122104644775	SimCSE_bitrain10
102	Q0	29:38-40	7	0.8049674034118652	SimCSE_bitrain10
102	Q0	17:2-8	8	0.8006948828697205	SimCSE_bitrain10
102	Q0	26:10-22	9	0.7761380672454834	SimCSE_bitrain10
102	Q0	32:23-27	10	0.7749253511428833	SimCSE_bitrain10
103	Q0	2:124-129	1	0.8420436382293701	SimCSE_bitrain10
103	Q0	3:95-97	2	0.7150453329086304	SimCSE_bitrain10
103	Q0	17:1-1	3	0.6863498687744141	SimCSE_bitrain10
103	Q0	20:9-16	4	0.6795409917831421	SimCSE_bitrain10
103	Q0	14:35-41	5	0.6526620388031006	SimCSE_bitrain10
103	Q0	5:20-26	6	0.599463164806366	SimCSE_bitrain10
103	Q0	22:25-29	7	0.5842550992965698	SimCSE_bitrain10
103	Q0	22:77-78	8	0.5789310336112976	SimCSE_bitrain10
103	Q0	20:25-37	9	0.5711512565612793	SimCSE_bitrain10
103	Q0	81:15-25	10	0.5631290078163147	SimCSE_bitrain10
105	Q0	38:41-44	1	0.8227800130844116	SimCSE_bitrain10
105	Q0	21:83-86	2	0.7914102077484131	SimCSE_bitrain10
105	Q0	106:1-4	3	0.6439305543899536	SimCSE_bitrain10
105	Q0	19:16-33	4	0.6226259469985962	SimCSE_bitrain10
105	Q0	90:1-4	5	0.5890228152275085	SimCSE_bitrain10
105	Q0	28:22-28	6	0.571871280670166	SimCSE_bitrain10
105	Q0	6:12-18	7	0.5690253376960754	SimCSE_bitrain10
105	Q0	25:45-55	8	0.5547236204147339	SimCSE_bitrain10
105	Q0	12:23-29	9	0.554293155670166	SimCSE_bitrain10
105	Q0	37:99-113	10	0.5452713370323181	SimCSE_bitrain10
106	Q0	3:33-41	1	0.8211801052093506	SimCSE_bitrain10
106	Q0	19:1-11	2	0.7646547555923462	SimCSE_bitrain10
106	Q0	21:89-90	3	0.7398779988288879	SimCSE_bitrain10
106	Q0	66:1-5	4	0.721813440322876	SimCSE_bitrain10
106	Q0	2:233-233	5	0.7087883949279785	SimCSE_bitrain10
106	Q0	31:14-15	6	0.7025634050369263	SimCSE_bitrain10
106	Q0	90:1-4	7	0.6970227956771851	SimCSE_bitrain10
106	Q0	46:15-18	8	0.6837124824523926	SimCSE_bitrain10
106	Q0	33:49-52	9	0.68214350938797	SimCSE_bitrain10
106	Q0	37:99-113	10	0.6799731850624084	SimCSE_bitrain10
107	Q0	104:1-9	1	0.9010048508644104	SimCSE_bitrain10
107	Q0	21:11-15	2	0.741349458694458	SimCSE_bitrain10
107	Q0	7:150-153	3	0.7139179706573486	SimCSE_bitrain10
107	Q0	79:6-14	4	0.7111748456954956	SimCSE_bitrain10
107	Q0	20:38-48	5	0.7043139934539795	SimCSE_bitrain10
107	Q0	56:63-74	6	0.6997151374816895	SimCSE_bitrain10
107	Q0	28:7-13	7	0.6954707503318787	SimCSE_bitrain10
107	Q0	24:41-45	8	0.6926372051239014	SimCSE_bitrain10
107	Q0	7:159-162	9	0.6899784803390503	SimCSE_bitrain10
107	Q0	56:11-26	10	0.6871901154518127	SimCSE_bitrain10
108	Q0	20:25-37	1	0.9119195938110352	SimCSE_bitrain10
108	Q0	28:33-35	2	0.9006901383399963	SimCSE_bitrain10
108	Q0	23:45-50	3	0.8430675864219666	SimCSE_bitrain10
108	Q0	25:35-40	4	0.8240342140197754	SimCSE_bitrain10
108	Q0	19:51-58	5	0.7985950708389282	SimCSE_bitrain10
108	Q0	7:142-143	6	0.7908408641815186	SimCSE_bitrain10
108	Q0	20:86-94	7	0.7800090312957764	SimCSE_bitrain10
108	Q0	14:35-41	8	0.6793535351753235	SimCSE_bitrain10
108	Q0	20:115-122	9	0.6508338451385498	SimCSE_bitrain10
108	Q0	20:70-76	10	0.6464139819145203	SimCSE_bitrain10
109	Q0	101:1-5	1	0.9224075675010681	SimCSE_bitrain10
109	Q0	67:16-23	2	0.8323072791099548	SimCSE_bitrain10
109	Q0	34:14-14	3	0.8198989033699036	SimCSE_bitrain10
109	Q0	105:1-5	4	0.8042875528335571	SimCSE_bitrain10
109	Q0	6:141-142	5	0.8033410310745239	SimCSE_bitrain10
109	Q0	27:82-88	6	0.7871459722518921	SimCSE_bitrain10
109	Q0	5:3-3	7	0.7848652005195618	SimCSE_bitrain10
109	Q0	12:11-15	8	0.7820817828178406	SimCSE_bitrain10
109	Q0	6:36-41	9	0.7815253734588623	SimCSE_bitrain10
109	Q0	83:1-6	10	0.7717232704162598	SimCSE_bitrain10
110	Q0	79:6-14	1	0.7176473736763	SimCSE_bitrain10
110	Q0	88:1-7	2	0.7162879705429077	SimCSE_bitrain10
110	Q0	24:41-45	3	0.7077475786209106	SimCSE_bitrain10
110	Q0	21:11-15	4	0.6722500324249268	SimCSE_bitrain10
110	Q0	56:11-26	5	0.6701982021331787	SimCSE_bitrain10
110	Q0	83:1-6	6	0.6698688268661499	SimCSE_bitrain10
110	Q0	21:78-82	7	0.6635565757751465	SimCSE_bitrain10
110	Q0	38:17-20	8	0.6512258052825928	SimCSE_bitrain10
110	Q0	88:8-16	9	0.6478079557418823	SimCSE_bitrain10
110	Q0	37:139-148	10	0.6377292275428772	SimCSE_bitrain10
111	Q0	7:159-162	1	0.8751267790794373	SimCSE_bitrain10
111	Q0	12:43-49	2	0.8498047590255737	SimCSE_bitrain10
111	Q0	20:38-48	3	0.849323034286499	SimCSE_bitrain10
111	Q0	20:17-24	4	0.8368080854415894	SimCSE_bitrain10
111	Q0	6:141-142	5	0.8288198709487915	SimCSE_bitrain10
111	Q0	27:20-28	6	0.8216602802276611	SimCSE_bitrain10
111	Q0	7:130-136	7	0.8190574645996094	SimCSE_bitrain10
111	Q0	77:29-40	8	0.8172320127487183	SimCSE_bitrain10
111	Q0	3:14-17	9	0.8112995028495789	SimCSE_bitrain10
111	Q0	20:80-82	10	0.8107060790061951	SimCSE_bitrain10
112	Q0	27:76-78	1	0.5386383533477783	SimCSE_bitrain10
112	Q0	20:25-37	2	0.5191233158111572	SimCSE_bitrain10
112	Q0	28:33-35	3	0.4884234368801117	SimCSE_bitrain10
112	Q0	23:45-50	4	0.44785815477371216	SimCSE_bitrain10
112	Q0	12:80-80	5	0.43363216519355774	SimCSE_bitrain10
112	Q0	20:86-94	6	0.4059998393058777	SimCSE_bitrain10
112	Q0	79:15-26	7	0.40571337938308716	SimCSE_bitrain10
112	Q0	69:25-37	8	0.3974318504333496	SimCSE_bitrain10
112	Q0	19:51-58	9	0.3953438997268677	SimCSE_bitrain10
112	Q0	17:101-104	10	0.3936181664466858	SimCSE_bitrain10
115	Q0	7:73-79	1	0.9609202146530151	SimCSE_bitrain10
115	Q0	11:61-68	2	0.9446811676025391	SimCSE_bitrain10
