500	Q0	2:8-16	1	0.5698282718658447	SimCSE_bitest5
500	Q0	2:21-22	2	0.5403209924697876	SimCSE_bitest5
500	Q0	1:7-7	3	0.5013672113418579	SimCSE_bitest5
500	Q0	2:23-24	4	0.48635828495025635	SimCSE_bitest5
500	Q0	2:3-5	5	0.46392834186553955	SimCSE_bitest5
500	Q0	2:17-20	6	0.4426366090774536	SimCSE_bitest5
500	Q0	2:1-2	7	0.4295750558376312	SimCSE_bitest5
500	Q0	2:30-33	8	0.42631471157073975	SimCSE_bitest5
500	Q0	2:25-25	9	0.40786847472190857	SimCSE_bitest5
500	Q0	1:1-4	10	0.4071691036224365	SimCSE_bitest5
502	Q0	2:30-33	1	0.62645024061203	SimCSE_bitest5
502	Q0	2:8-16	2	0.6078426837921143	SimCSE_bitest5
502	Q0	2:3-5	3	0.5916031002998352	SimCSE_bitest5
502	Q0	2:26-27	4	0.578549861907959	SimCSE_bitest5
502	Q0	2:23-24	5	0.564182698726654	SimCSE_bitest5
502	Q0	1:1-4	6	0.5554949045181274	SimCSE_bitest5
502	Q0	1:7-7	7	0.5430013537406921	SimCSE_bitest5
502	Q0	2:25-25	8	0.5417022109031677	SimCSE_bitest5
502	Q0	2:6-7	9	0.5327074527740479	SimCSE_bitest5
502	Q0	2:34-39	10	0.514898419380188	SimCSE_bitest5
504	Q0	2:30-33	1	0.6658982038497925	SimCSE_bitest5
504	Q0	2:8-16	2	0.6257093548774719	SimCSE_bitest5
504	Q0	2:6-7	3	0.6220141053199768	SimCSE_bitest5
504	Q0	1:7-7	4	0.6043181419372559	SimCSE_bitest5
504	Q0	2:26-27	5	0.5652571320533752	SimCSE_bitest5
504	Q0	2:25-25	6	0.5632275342941284	SimCSE_bitest5
504	Q0	2:3-5	7	0.5618922710418701	SimCSE_bitest5
504	Q0	2:28-29	8	0.5457683205604553	SimCSE_bitest5
504	Q0	2:1-2	9	0.5434122085571289	SimCSE_bitest5
504	Q0	2:17-20	10	0.5239654779434204	SimCSE_bitest5
505	Q0	2:6-7	1	0.781687319278717	SimCSE_bitest5
505	Q0	2:21-22	2	0.6321890950202942	SimCSE_bitest5
505	Q0	2:8-16	3	0.5858802795410156	SimCSE_bitest5
505	Q0	2:28-29	4	0.5717905759811401	SimCSE_bitest5
505	Q0	2:17-20	5	0.5620907545089722	SimCSE_bitest5
505	Q0	1:7-7	6	0.5585973262786865	SimCSE_bitest5
505	Q0	2:30-33	7	0.5489785075187683	SimCSE_bitest5
505	Q0	2:34-39	8	0.5200129747390747	SimCSE_bitest5
505	Q0	2:26-27	9	0.5042068362236023	SimCSE_bitest5
505	Q0	2:1-2	10	0.49266934394836426	SimCSE_bitest5
508	Q0	2:17-20	1	0.6517667174339294	SimCSE_bitest5
508	Q0	1:5-6	2	0.6505306363105774	SimCSE_bitest5
508	Q0	1:7-7	3	0.6308872699737549	SimCSE_bitest5
508	Q0	2:6-7	4	0.623624324798584	SimCSE_bitest5
508	Q0	2:8-16	5	0.6230289936065674	SimCSE_bitest5
508	Q0	2:28-29	6	0.6217365860939026	SimCSE_bitest5
508	Q0	2:21-22	7	0.6115843057632446	SimCSE_bitest5
508	Q0	2:1-2	8	0.6069495677947998	SimCSE_bitest5
508	Q0	2:25-25	9	0.5888581871986389	SimCSE_bitest5
508	Q0	2:3-5	10	0.5863170623779297	SimCSE_bitest5
510	Q0	1:5-6	1	0.6050592064857483	SimCSE_bitest5
510	Q0	2:28-29	2	0.582983672618866	SimCSE_bitest5
510	Q0	2:17-20	3	0.5668808221817017	SimCSE_bitest5
510	Q0	2:8-16	4	0.5576910972595215	SimCSE_bitest5
510	Q0	2:1-2	5	0.5533959865570068	SimCSE_bitest5
510	Q0	1:1-4	6	0.5488701462745667	SimCSE_bitest5
510	Q0	2:25-25	7	0.5444609522819519	SimCSE_bitest5
510	Q0	1:7-7	8	0.5366191864013672	SimCSE_bitest5
510	Q0	2:26-27	9	0.5339245200157166	SimCSE_bitest5
510	Q0	2:30-33	10	0.5244181752204895	SimCSE_bitest5
513	Q0	1:5-6	1	0.5767135620117188	SimCSE_bitest5
513	Q0	2:28-29	2	0.5250458717346191	SimCSE_bitest5
513	Q0	1:1-4	3	0.513588547706604	SimCSE_bitest5
513	Q0	2:23-24	4	0.5063019394874573	SimCSE_bitest5
513	Q0	2:8-16	5	0.5044211149215698	SimCSE_bitest5
513	Q0	2:17-20	6	0.48956209421157837	SimCSE_bitest5
513	Q0	2:6-7	7	0.4822261929512024	SimCSE_bitest5
513	Q0	2:25-25	8	0.46802544593811035	SimCSE_bitest5
513	Q0	2:1-2	9	0.45934855937957764	SimCSE_bitest5
513	Q0	2:21-22	10	0.4452640116214752	SimCSE_bitest5
518	Q0	2:6-7	1	0.6215757727622986	SimCSE_bitest5
518	Q0	2:1-2	2	0.615138590335846	SimCSE_bitest5
518	Q0	2:30-33	3	0.6098442077636719	SimCSE_bitest5
518	Q0	2:8-16	4	0.6068851947784424	SimCSE_bitest5
518	Q0	1:5-6	5	0.5913648009300232	SimCSE_bitest5
518	Q0	2:3-5	6	0.5745507478713989	SimCSE_bitest5
518	Q0	1:7-7	7	0.5696088075637817	SimCSE_bitest5
518	Q0	2:25-25	8	0.5543110966682434	SimCSE_bitest5
518	Q0	2:28-29	9	0.534051239490509	SimCSE_bitest5
518	Q0	2:23-24	10	0.5045362114906311	SimCSE_bitest5
519	Q0	2:6-7	1	0.6492786407470703	SimCSE_bitest5
519	Q0	2:34-39	2	0.6441256999969482	SimCSE_bitest5
519	Q0	2:8-16	3	0.6348459720611572	SimCSE_bitest5
519	Q0	2:1-2	4	0.6311923861503601	SimCSE_bitest5
519	Q0	1:5-6	5	0.62372887134552	SimCSE_bitest5
519	Q0	2:30-33	6	0.6148618459701538	SimCSE_bitest5
519	Q0	2:28-29	7	0.6027664542198181	SimCSE_bitest5
519	Q0	1:7-7	8	0.5970020294189453	SimCSE_bitest5
519	Q0	2:17-20	9	0.5569068789482117	SimCSE_bitest5
519	Q0	2:23-24	10	0.5561473965644836	SimCSE_bitest5
521	Q0	2:8-16	1	0.6611802577972412	SimCSE_bitest5
521	Q0	1:7-7	2	0.6193710565567017	SimCSE_bitest5
521	Q0	2:30-33	3	0.6130104660987854	SimCSE_bitest5
521	Q0	2:17-20	4	0.5960510969161987	SimCSE_bitest5
521	Q0	1:1-4	5	0.5935821533203125	SimCSE_bitest5
521	Q0	2:28-29	6	0.5919542908668518	SimCSE_bitest5
521	Q0	2:25-25	7	0.5701585412025452	SimCSE_bitest5
521	Q0	2:1-2	8	0.5601254105567932	SimCSE_bitest5
521	Q0	2:6-7	9	0.5398054122924805	SimCSE_bitest5
521	Q0	2:3-5	10	0.5373815298080444	SimCSE_bitest5
522	Q0	1:7-7	1	0.5805312395095825	SimCSE_bitest5
522	Q0	2:30-33	2	0.5377981662750244	SimCSE_bitest5
522	Q0	2:1-2	3	0.5336938500404358	SimCSE_bitest5
522	Q0	2:8-16	4	0.5275541543960571	SimCSE_bitest5
522	Q0	2:6-7	5	0.5116435289382935	SimCSE_bitest5
522	Q0	2:17-20	6	0.5048969388008118	SimCSE_bitest5
522	Q0	1:5-6	7	0.490507572889328	SimCSE_bitest5
522	Q0	2:26-27	8	0.4890630543231964	SimCSE_bitest5
522	Q0	2:3-5	9	0.47787898778915405	SimCSE_bitest5
522	Q0	2:25-25	10	0.47147250175476074	SimCSE_bitest5
525	Q0	2:3-5	1	0.6629255414009094	SimCSE_bitest5
525	Q0	2:1-2	2	0.6491516828536987	SimCSE_bitest5
525	Q0	2:8-16	3	0.6356462240219116	SimCSE_bitest5
525	Q0	1:5-6	4	0.597082257270813	SimCSE_bitest5
525	Q0	2:21-22	5	0.5959186553955078	SimCSE_bitest5
525	Q0	2:6-7	6	0.5827517509460449	SimCSE_bitest5
525	Q0	1:7-7	7	0.5573744177818298	SimCSE_bitest5
525	Q0	2:25-25	8	0.5556890964508057	SimCSE_bitest5
525	Q0	2:17-20	9	0.5423420071601868	SimCSE_bitest5
525	Q0	2:23-24	10	0.5404685735702515	SimCSE_bitest5
527	Q0	2:3-5	1	0.6458238363265991	SimCSE_bitest5
527	Q0	2:26-27	2	0.625191867351532	SimCSE_bitest5
527	Q0	1:5-6	3	0.5733637809753418	SimCSE_bitest5
527	Q0	2:8-16	4	0.5521855354309082	SimCSE_bitest5
527	Q0	2:25-25	5	0.5455608367919922	SimCSE_bitest5
527	Q0	2:23-24	6	0.5282700657844543	SimCSE_bitest5
527	Q0	2:6-7	7	0.5198494791984558	SimCSE_bitest5
527	Q0	1:1-4	8	0.508423924446106	SimCSE_bitest5
527	Q0	2:28-29	9	0.5060569643974304	SimCSE_bitest5
527	Q0	2:1-2	10	0.4975532293319702	SimCSE_bitest5
528	Q0	2:3-5	1	0.6162986755371094	SimCSE_bitest5
528	Q0	2:23-24	2	0.5817924737930298	SimCSE_bitest5
528	Q0	2:25-25	3	0.5512245893478394	SimCSE_bitest5
528	Q0	2:8-16	4	0.5507211685180664	SimCSE_bitest5
528	Q0	1:1-4	5	0.5499241352081299	SimCSE_bitest5
528	Q0	1:5-6	6	0.5350046753883362	SimCSE_bitest5
528	Q0	2:1-2	7	0.5346584320068359	SimCSE_bitest5
528	Q0	2:30-33	8	0.5218529105186462	SimCSE_bitest5
528	Q0	2:17-20	9	0.5172387957572937	SimCSE_bitest5
528	Q0	2:26-27	10	0.5033420920372009	SimCSE_bitest5
529	Q0	2:3-5	1	0.6830317974090576	SimCSE_bitest5
529	Q0	2:25-25	2	0.6699672937393188	SimCSE_bitest5
529	Q0	1:5-6	3	0.6406950950622559	SimCSE_bitest5
529	Q0	2:28-29	4	0.5945609211921692	SimCSE_bitest5
529	Q0	1:7-7	5	0.5880775451660156	SimCSE_bitest5
529	Q0	2:21-22	6	0.5851250290870667	SimCSE_bitest5
529	Q0	2:8-16	7	0.5792877674102783	SimCSE_bitest5
529	Q0	2:30-33	8	0.5622468590736389	SimCSE_bitest5
529	Q0	2:6-7	9	0.5525505542755127	SimCSE_bitest5
529	Q0	2:1-2	10	0.5499650239944458	SimCSE_bitest5
531	Q0	2:3-5	1	0.7676240801811218	SimCSE_bitest5
531	Q0	2:25-25	2	0.7152534127235413	SimCSE_bitest5
531	Q0	2:1-2	3	0.5923178791999817	SimCSE_bitest5
531	Q0	1:5-6	4	0.5655785799026489	SimCSE_bitest5
531	Q0	1:1-4	5	0.5499738454818726	SimCSE_bitest5
531	Q0	2:8-16	6	0.5276080965995789	SimCSE_bitest5
531	Q0	1:7-7	7	0.5209678411483765	SimCSE_bitest5
531	Q0	2:26-27	8	0.5077793598175049	SimCSE_bitest5
531	Q0	2:21-22	9	0.4902587831020355	SimCSE_bitest5
531	Q0	2:6-7	10	0.45980021357536316	SimCSE_bitest5
533	Q0	2:3-5	1	0.5789047479629517	SimCSE_bitest5
533	Q0	2:23-24	2	0.5321656465530396	SimCSE_bitest5
533	Q0	2:1-2	3	0.5242322087287903	SimCSE_bitest5
533	Q0	1:7-7	4	0.5138185024261475	SimCSE_bitest5
533	Q0	1:5-6	5	0.5135423541069031	SimCSE_bitest5
533	Q0	2:21-22	6	0.5040279626846313	SimCSE_bitest5
533	Q0	2:25-25	7	0.4947108328342438	SimCSE_bitest5
533	Q0	2:8-16	8	0.47388607263565063	SimCSE_bitest5
533	Q0	2:28-29	9	0.47196200489997864	SimCSE_bitest5
533	Q0	2:6-7	10	0.4546455144882202	SimCSE_bitest5
534	Q0	2:6-7	1	0.611615777015686	SimCSE_bitest5
534	Q0	2:30-33	2	0.5904491543769836	SimCSE_bitest5
534	Q0	2:28-29	3	0.5671041011810303	SimCSE_bitest5
534	Q0	2:25-25	4	0.5647190809249878	SimCSE_bitest5
534	Q0	2:1-2	5	0.5617579817771912	SimCSE_bitest5
534	Q0	1:1-4	6	0.5591800808906555	SimCSE_bitest5
534	Q0	2:34-39	7	0.528169572353363	SimCSE_bitest5
534	Q0	2:26-27	8	0.5262731313705444	SimCSE_bitest5
534	Q0	1:5-6	9	0.5152205228805542	SimCSE_bitest5
534	Q0	1:7-7	10	0.5079518556594849	SimCSE_bitest5
535	Q0	2:3-5	1	0.6174131035804749	SimCSE_bitest5
